X,Y,Z
-132,10,-69
-168,-28,-22
-225,-8,13
-315,-19,-7
-402,-121,124
-442,-229,327
-469,-276,506
-440,-225,511
-110,45,-186
-170,43,-162
-286,20,11
-431,-34,303
-512,-186,511
-487,-321,511
-443,-326,511
-356,-197,511
-273,-47,402
-212,30,246
-152,21,226
-89,19,228
-59,27,186
-6,67,152
85,75,119
94,7,72
112,-34,63
123,-47,57
154,-55,51
153,-61,44
129,-34,51
50,-28,109
-34,-13,219
-141,-7,320
-235,-78,434
-325,-163,511
-420,-230,511
-441,-295,511
-348,-285,431
-235,-241,239
-158,-165,118
-125,-93,65
-87,-77,32
-78,-111,7
-34,-80,0
-60,-50,13
-70,2,43
-65,51,36
-64,85,-1
-66,91,-42
-77,81,-70
-102,60,-88
-132,10,-69
-168,-28,-22
-225,-8,13
-315,-19,-7
-402,-121,124
-442,-229,327
-469,-276,506
-440,-225,511
-353,-103,511
-272,-27,479
-167,16,408
-87,46,338
-28,50,255
25,48,190
60,44,145
77,37,117
92,25,101
108,17,91
119,2,104
124,-11,142
133,-24,181
143,-55,198
137,-91,201
101,-107,215
2,-98,313
-66,-107,440
-169,-163,511
-353,-150,511
-495,-98,511
-512,-90,511
-405,-114,485
-260,-118,252
-159,-95,130
-110,45,-186
-170,43,-162
-286,20,11
-431,-34,303
-512,-186,511
-487,-321,511
-443,-326,511
-356,-197,511
-273,-47,402
-212,30,246
-152,21,226
-89,19,228
-59,27,186
-6,67,152
85,75,119
94,7,72
112,-34,63
123,-47,57
154,-55,51
153,-61,44
129,-34,51
50,-28,109
-34,-13,219
-141,-7,320
-235,-78,434
-325,-163,511
-420,-230,511
-441,-295,511
-348,-285,431
-235,-241,239
-158,-165,118
-125,-93,65
-87,-77,32
-78,-111,7
-34,-80,0
-60,-50,13
-70,2,43
-65,51,36
-64,85,-1
-66,91,-42
-77,81,-70
-102,60,-88
-132,10,-69
-168,-28,-22
-225,-8,13
-315,-19,-7
-402,-121,124
-442,-229,327
-469,-276,506
-440,-225,511
-353,-103,511
-272,-27,479
-167,16,408
-87,46,338
-28,50,255
25,48,190
60,44,145
77,37,117
92,25,101
108,17,91
119,2,104
124,-11,142
133,-24,181
143,-55,198
137,-91,201
101,-107,215
2,-98,313
-66,-107,440
-169,-163,511
-353,-150,511
-495,-98,511
-512,-90,511
-405,-114,485
-260,-118,252
-159,-95,130
-95,-55,64
-70,-29,31
-58,-17,9
-65,-28,-9
-73,-26,-31
-63,-2,-79
-62,31,-140
-64,50,-173
-82,57,-190
-107,43,-197
-151,24,-201
-216,34,-194
-232,117,-133
-231,129,-27
-324,-36,348
-379,-337,511
-321,-412,511
-200,-191,511
-121,-23,511
-62,55,493
-6,66,367
9,33,288
60,28,235
120,29,181
140,29,132
140,27,116
139,-7,115
153,-45,95
168,-71,59
184,-70,8
165,-47,-36
125,-40,-14
57,-49,96
-1,-47,296
-69,-28,511
-162,-79,511
-265,-127,511
-358,-128,511
-474,-168,511
-477,-151,511
-407,-100,384
-271,-75,181
-156,-26,18
-115,-6,-70
-55,17,-119
-14,12,-115
-12,0,-99
-15,3,-71
-21,19,-58
-12,48,-66
140,27,116
139,-7,115
153,-45,95
168,-71,59
184,-70,8
165,-47,-36
125,-40,-14
57,-49,96
-1,-47,296
-69,-28,511
-162,-79,511
-265,-127,511
-358,-128,511
-474,-168,511
-477,-151,511
-407,-100,384
-271,-75,181
-156,-26,18
-115,-6,-70
-55,17,-119
-14,12,-115
-12,0,-99
-15,3,-71
-21,19,-58
-12,48,-66
-12,66,-93
-25,64,-117
-39,36,-133
-34,11,-151
-60,24,-188
-158,42,-105
-310,41,275
-508,-27,511
-488,-171,511
-285,-147,511
-167,-3,511
-44,109,201
32,56,111
105,-5,75
139,-36,31
108,-59,36
48,-92,48
19,-66,95
31,-17,127
53,23,122
86,8,92
123,-37,62
147,-75,74
139,-83,158
106,-48,278
140,27,116
139,-7,115
153,-45,95
168,-71,59
184,-70,8
165,-47,-36
125,-40,-14
57,-49,96
-1,-47,296
-69,-28,511
-162,-79,511
-265,-127,511
-358,-128,511
-474,-168,511
-477,-151,511
-407,-100,384
-271,-75,181
-156,-26,18
-115,-6,-70
-55,17,-119
-14,12,-115
-12,0,-99
-15,3,-71
-21,19,-58
-12,48,-66
-12,66,-93
-25,64,-117
-39,36,-133
-34,11,-151
-60,24,-188
-158,42,-105
-310,41,275
-508,-27,511
-488,-171,511
-285,-147,511
-167,-3,511
-44,109,201
32,56,111
105,-5,75
139,-36,31
108,-59,36
48,-92,48
19,-66,95
31,-17,127
53,23,122
86,8,92
123,-37,62
147,-75,74
139,-83,158
106,-48,278
76,-9,335
57,-4,403
70,-99,511
-32,-174,511
-155,-175,511
-216,-181,511
-260,-170,511
-250,-129,471
-198,-71,232
-131,-30,77
-111,-18,16
-89,-20,-32
-81,-16,-34
-74,-15,-33
-67,-9,-31
-77,0,-40
-79,6,-43
-90,5,-47
-106,22,-54
-129,51,-46
-116,47,-80
-88,24,-116
-68,25,-150
-89,4,-145
-153,-18,47
140,27,116
139,-7,115
153,-45,95
168,-71,59
184,-70,8
165,-47,-36
125,-40,-14
57,-49,96
-1,-47,296
-69,-28,511
-162,-79,511
-265,-127,511
-358,-128,511
-474,-168,511
-477,-151,511
-407,-100,384
-271,-75,181
-156,-26,18
-115,-6,-70
-55,17,-119
-14,12,-115
-12,0,-99
-15,3,-71
-21,19,-58
-12,48,-66
-12,66,-93
-25,64,-117
-39,36,-133
-34,11,-151
-60,24,-188
-158,42,-105
-310,41,275
-508,-27,511
-488,-171,511
-285,-147,511
-167,-3,511
-44,109,201
32,56,111
105,-5,75
139,-36,31
108,-59,36
48,-92,48
19,-66,95
31,-17,127
53,23,122
86,8,92
123,-37,62
147,-75,74
139,-83,158
106,-48,278
76,-9,335
57,-4,403
70,-99,511
-32,-174,511
-155,-175,511
-216,-181,511
-260,-170,511
-250,-129,471
-198,-71,232
-131,-30,77
-111,-18,16
-89,-20,-32
-81,-16,-34
-74,-15,-33
-67,-9,-31
-77,0,-40
-79,6,-43
-90,5,-47
-106,22,-54
-129,51,-46
-116,47,-80
-88,24,-116
-68,25,-150
-89,4,-145
-153,-18,47
-298,21,511
-414,-20,511
-292,-94,511
-187,-51,511
-137,80,497
-79,114,322
34,131,264
41,80,224
37,53,170
75,71,131
74,83,149
74,82,209
104,50,223
133,-8,173
137,-53,108
129,-39,68
88,0,39
43,17,14
18,18,66
-20,21,188
-93,15,352
-215,12,494
-374,53,511
-452,65,511
-403,-28,511
-276,-101,480
-168,-106,262
-120,-62,150
-88,-67,125
-71,-72,114
-67,-43,101
-62,-14,77
-55,-13,33
-49,-14,-21
-50,-15,-72
-33,-7,-120
-36,-1,-163
-64,0,-188
-94,-15,-174
-79,-5,-168
-125,11,-214
-205,23,-162
-298,24,112
-429,-5,511
-489,-14,511
-378,46,511
-176,94,511
-137,78,393
12,128,193
48,113,136
-276,-101,480
-168,-106,262
-120,-62,150
-88,-67,125
-71,-72,114
-67,-43,101
-62,-14,77
-55,-13,33
-49,-14,-21
-50,-15,-72
-33,-7,-120
-36,-1,-163
-64,0,-188
-94,-15,-174
-79,-5,-168
-125,11,-214
-205,23,-162
-298,24,112
-429,-5,511
-489,-14,511
-378,46,511
-176,94,511
-137,78,393
12,128,193
48,113,136
14,18,78
62,-3,57
78,-9,56
84,1,48
89,1,42
118,-14,53
156,-46,97
154,-137,142
176,-139,252
144,-83,318
77,-35,280
14,-5,252
-49,-8,299
-90,-95,461
-219,-136,511
-319,-170,511
-355,-182,511
-343,-172,504
-238,-126,317
-144,-73,183
-90,-33,117
-76,0,88
-64,18,57
-64,24,47
-73,11,42
-276,-101,480
-168,-106,262
-120,-62,150
-88,-67,125
-71,-72,114
-67,-43,101
-62,-14,77
-55,-13,33
-49,-14,-21
-50,-15,-72
-33,-7,-120
-36,-1,-163
-64,0,-188
-94,-15,-174
-79,-5,-168
-125,11,-214
-205,23,-162
-298,24,112
-429,-5,511
-489,-14,511
-378,46,511
-176,94,511
-137,78,393
12,128,193
48,113,136
14,18,78
62,-3,57
78,-9,56
84,1,48
89,1,42
118,-14,53
156,-46,97
154,-137,142
176,-139,252
144,-83,318
77,-35,280
14,-5,252
-49,-8,299
-90,-95,461
-219,-136,511
-319,-170,511
-355,-182,511
-343,-172,504
-238,-126,317
-144,-73,183
-90,-33,117
-76,0,88
-64,18,57
-64,24,47
-73,11,42
-92,-7,42
-117,-33,69
-115,-36,33
-62,-10,-69
-11,-5,-192
-13,-6,-238
-49,9,-230
-83,37,-187
-34,95,-151
-68,107,-137
-179,45,3
-302,-68,393
-383,-230,511
-379,-232,511
-242,-61,511
-137,74,511
-60,176,450
-108,88,310
46,48,198
65,7,102
101,11,117
117,27,-1
98,25,59
67,31,155
79,70,178
-276,-101,480
-168,-106,262
-120,-62,150
-88,-67,125
-71,-72,114
-67,-43,101
-62,-14,77
-55,-13,33
-49,-14,-21
-50,-15,-72
-33,-7,-120
-36,-1,-163
-64,0,-188
-94,-15,-174
-79,-5,-168
-125,11,-214
-205,23,-162
-298,24,112
-429,-5,511
-489,-14,511
-378,46,511
-176,94,511
-137,78,393
12,128,193
48,113,136
14,18,78
62,-3,57
78,-9,56
84,1,48
89,1,42
118,-14,53
156,-46,97
154,-137,142
176,-139,252
144,-83,318
77,-35,280
14,-5,252
-49,-8,299
-90,-95,461
-219,-136,511
-319,-170,511
-355,-182,511
-343,-172,504
-238,-126,317
-144,-73,183
-90,-33,117
-76,0,88
-64,18,57
-64,24,47
-73,11,42
-92,-7,42
-117,-33,69
-115,-36,33
-62,-10,-69
-11,-5,-192
-13,-6,-238
-49,9,-230
-83,37,-187
-34,95,-151
-68,107,-137
-179,45,3
-302,-68,393
-383,-230,511
-379,-232,511
-242,-61,511
-137,74,511
-60,176,450
-108,88,310
46,48,198
65,7,102
101,11,117
117,27,-1
98,25,59
67,31,155
79,70,178
113,76,150
125,40,124
132,-16,115
110,-61,112
89,-86,124
78,-89,162
33,-101,266
-113,-95,511
-232,-85,511
-279,-98,511
-293,-123,511
-269,-101,511
-196,-73,330
-126,-70,229
-75,-56,167
-60,-42,119
-55,-27,69
-58,-15,32
-68,-6,25
-85,3,-8
-100,5,-74
-110,4,-145
-106,5,-172
-102,0,-180
-97,-4,-176
-104,-16,-150
-100,-13,-92
-151,17,-52
-253,28,176
-357,19,511
-392,-74,511
-310,-122,511
-218,-85,511
-160,-5,509
-75,-6,335
-7,35,334
7,66,293
-2,49,241
57,65,204
69,59,129
79,60,68
97,55,-5
102,29,-59
112,25,-64
119,33,-43
110,34,-9
108,38,40
88,22,136
80,11,248
114,-5,385
-104,-16,-150
-100,-13,-92
-151,17,-52
-253,28,176
-357,19,511
-392,-74,511
-310,-122,511
-218,-85,511
-160,-5,509
-75,-6,335
-7,35,334
7,66,293
-2,49,241
57,65,204
69,59,129
79,60,68
97,55,-5
102,29,-59
112,25,-64
119,33,-43
110,34,-9
108,38,40
88,22,136
80,11,248
114,-5,385
178,-120,505
96,-270,511
-177,-313,511
-360,-261,511
-425,-206,511
-359,-170,383
-286,-119,147
-244,-25,85
-192,51,125
-167,65,167
-150,57,142
-156,82,96
-139,120,25
-109,124,-36
-78,81,-66
-66,30,-88
-57,19,-127
-58,14,-199
-58,0,-221
-58,-37,-207
-90,-32,-205
-186,-8,-54
-306,-55,326
-391,-196,511
-371,-322,511
-104,-16,-150
-100,-13,-92
-151,17,-52
-253,28,176
-357,19,511
-392,-74,511
-310,-122,511
-218,-85,511
-160,-5,509
-75,-6,335
-7,35,334
7,66,293
-2,49,241
57,65,204
69,59,129
79,60,68
97,55,-5
102,29,-59
112,25,-64
119,33,-43
110,34,-9
108,38,40
88,22,136
80,11,248
114,-5,385
178,-120,505
96,-270,511
-177,-313,511
-360,-261,511
-425,-206,511
-359,-170,383
-286,-119,147
-244,-25,85
-192,51,125
-167,65,167
-150,57,142
-156,82,96
-139,120,25
-109,124,-36
-78,81,-66
-66,30,-88
-57,19,-127
-58,14,-199
-58,0,-221
-58,-37,-207
-90,-32,-205
-186,-8,-54
-306,-55,326
-391,-196,511
-371,-322,511
-334,-223,511
-283,14,511
-179,169,511
-115,122,375
-37,-10,301
8,-34,247
49,-1,176
71,15,137
65,14,143
63,17,182
89,1,152
137,-10,103
163,-20,52
161,-27,47
136,-35,83
103,-33,167
76,-37,235
5,-67,360
-98,-129,511
-257,-125,511
-325,-91,511
-314,-110,511
-289,-144,505
-248,-131,285
-176,-74,133
-104,-16,-150
-100,-13,-92
-151,17,-52
-253,28,176
-357,19,511
-392,-74,511
-310,-122,511
-218,-85,511
-160,-5,509
-75,-6,335
-7,35,334
7,66,293
-2,49,241
57,65,204
69,59,129
79,60,68
97,55,-5
102,29,-59
112,25,-64
119,33,-43
110,34,-9
108,38,40
88,22,136
80,11,248
114,-5,385
178,-120,505
96,-270,511
-177,-313,511
-360,-261,511
-425,-206,511
-359,-170,383
-286,-119,147
-244,-25,85
-192,51,125
-167,65,167
-150,57,142
-156,82,96
-139,120,25
-109,124,-36
-78,81,-66
-66,30,-88
-57,19,-127
-58,14,-199
-58,0,-221
-58,-37,-207
-90,-32,-205
-186,-8,-54
-306,-55,326
-391,-196,511
-371,-322,511
-334,-223,511
-283,14,511
-179,169,511
-115,122,375
-37,-10,301
8,-34,247
49,-1,176
71,15,137
65,14,143
63,17,182
89,1,152
137,-10,103
163,-20,52
161,-27,47
136,-35,83
103,-33,167
76,-37,235
5,-67,360
-98,-129,511
-257,-125,511
-325,-91,511
-314,-110,511
-289,-144,505
-248,-131,285
-176,-74,133
-116,-27,67
-87,-1,18
-66,9,-10
-40,7,-21
-36,-15,-23
-44,-44,-21
-53,-50,-17
-61,-22,-33
-70,12,-44
-90,19,-66
-118,11,-92
-134,13,-121
-174,7,-149
-229,-13,-88
-313,-52,47
-424,-119,185
-505,-151,283
-512,-50,511
-512,76,511
-439,118,511
-298,96,376
-207,48,340
-133,-17,302
-113,-43,270
-52,-35,227
-7,-17,178
16,-9,117
31,-10,63
66,-13,27
91,8,43
98,28,72
81,7,95
56,-3,140
12,-21,207
-49,-45,266
-106,-65,401
-200,-93,511
-331,-73,511
-403,-59,511
-405,-72,511
-337,-101,471
-279,-95,278
-206,-59,190
-145,-29,181
-114,-36,151
-92,-28,83
-76,-29,9
-51,-38,-63
-34,-53,-128
-20,-61,-184
-7,-17,178
16,-9,117
31,-10,63
66,-13,27
91,8,43
98,28,72
81,7,95
56,-3,140
12,-21,207
-49,-45,266
-106,-65,401
-200,-93,511
-331,-73,511
-403,-59,511
-405,-72,511
-337,-101,471
-279,-95,278
-206,-59,190
-145,-29,181
-114,-36,151
-92,-28,83
-76,-29,9
-51,-38,-63
-34,-53,-128
-20,-61,-184
-14,-46,-214
-15,-28,-245
-34,-20,-268
-62,-33,-252
-65,-45,-194
-70,-30,-175
-148,-4,-168
-266,32,28
-428,23,472
-506,-49,511
-390,-92,511
-255,-57,511
-217,55,511
-179,164,511
-136,198,326
-111,144,204
-15,110,142
-2,39,98
22,35,69
64,-16,63
88,-13,49
115,-20,49
154,-5,54
146,-15,30
125,-20,41
-7,-17,178
16,-9,117
31,-10,63
66,-13,27
91,8,43
98,28,72
81,7,95
56,-3,140
12,-21,207
-49,-45,266
-106,-65,401
-200,-93,511
-331,-73,511
-403,-59,511
-405,-72,511
-337,-101,471
-279,-95,278
-206,-59,190
-145,-29,181
-114,-36,151
-92,-28,83
-76,-29,9
-51,-38,-63
-34,-53,-128
-20,-61,-184
-14,-46,-214
-15,-28,-245
-34,-20,-268
-62,-33,-252
-65,-45,-194
-70,-30,-175
-148,-4,-168
-266,32,28
-428,23,472
-506,-49,511
-390,-92,511
-255,-57,511
-217,55,511
-179,164,511
-136,198,326
-111,144,204
-15,110,142
-2,39,98
22,35,69
64,-16,63
88,-13,49
115,-20,49
154,-5,54
146,-15,30
125,-20,41
120,-23,66
100,-38,136
46,-53,241
-29,-38,333
-110,-38,488
-230,-41,511
-309,-58,511
-365,-117,511
-372,-101,511
-298,-49,375
-188,-18,230
-134,-13,147
-77,3,100
-43,-7,58
-32,-18,8
-29,-30,-28
-42,-38,-17
-80,-41,-2
-82,-5,16
-66,21,-51
-68,37,-103
-78,34,-117
-89,17,-101
-72,2,-97
-100,6,-171
-7,-17,178
16,-9,117
31,-10,63
66,-13,27
91,8,43
98,28,72
81,7,95
56,-3,140
12,-21,207
-49,-45,266
-106,-65,401
-200,-93,511
-331,-73,511
-403,-59,511
-405,-72,511
-337,-101,471
-279,-95,278
-206,-59,190
-145,-29,181
-114,-36,151
-92,-28,83
-76,-29,9
-51,-38,-63
-34,-53,-128
-20,-61,-184
-14,-46,-214
-15,-28,-245
-34,-20,-268
-62,-33,-252
-65,-45,-194
-70,-30,-175
-148,-4,-168
-266,32,28
-428,23,472
-506,-49,511
-390,-92,511
-255,-57,511
-217,55,511
-179,164,511
-136,198,326
-111,144,204
-15,110,142
-2,39,98
22,35,69
64,-16,63
88,-13,49
115,-20,49
154,-5,54
146,-15,30
125,-20,41
120,-23,66
100,-38,136
46,-53,241
-29,-38,333
-110,-38,488
-230,-41,511
-309,-58,511
-365,-117,511
-372,-101,511
-298,-49,375
-188,-18,230
-134,-13,147
-77,3,100
-43,-7,58
-32,-18,8
-29,-30,-28
-42,-38,-17
-80,-41,-2
-82,-5,16
-66,21,-51
-68,37,-103
-78,34,-117
-89,17,-101
-72,2,-97
-100,6,-171
-166,13,-188
-235,-6,52
-354,29,511
-385,97,511
-313,177,511
-199,131,511
-66,37,511
6,28,333
11,77,170
58,80,78
81,37,46
42,-24,41
20,-29,59
18,-23,83
34,-17,104
68,-35,104
106,-46,92
132,-48,70
134,-42,50
120,-24,65
82,-37,99
69,-23,157
48,13,254
3,51,358
-30,65,445
-215,22,511
-475,26,511
-512,32,511
-477,15,511
-301,-59,380
-190,-112,205
-105,-105,119
-88,-63,53
-80,-51,-5
-95,-55,-26
-123,-55,-47
-103,-13,-101
-83,45,-193
-100,91,-268
-129,109,-301
-124,82,-268
-116,14,-183
-89,-63,-99
-54,-85,-67
-71,-99,-16
-141,-97,172
-222,-102,511
-272,-156,511
-227,-102,511
-150,50,511
-215,22,511
-475,26,511
-512,32,511
-477,15,511
-301,-59,380
-190,-112,205
-105,-105,119
-88,-63,53
-80,-51,-5
-95,-55,-26
-123,-55,-47
-103,-13,-101
-83,45,-193
-100,91,-268
-129,109,-301
-124,82,-268
-116,14,-183
-89,-63,-99
-54,-85,-67
-71,-99,-16
-141,-97,172
-222,-102,511
-272,-156,511
-227,-102,511
-150,50,511
-81,172,511
-21,191,345
36,142,291
14,54,248
87,53,192
46,-12,110
72,-21,65
72,-18,79
84,-29,75
94,-37,81
119,-37,79
113,-53,59
118,-47,50
110,-48,57
107,-55,71
108,-67,117
140,-66,183
160,-65,328
17,-96,511
-260,-132,511
-512,-46,511
-512,-6,511
-409,-15,511
-259,-95,225
-153,-97,81
-215,22,511
-475,26,511
-512,32,511
-477,15,511
-301,-59,380
-190,-112,205
-105,-105,119
-88,-63,53
-80,-51,-5
-95,-55,-26
-123,-55,-47
-103,-13,-101
-83,45,-193
-100,91,-268
-129,109,-301
-124,82,-268
-116,14,-183
-89,-63,-99
-54,-85,-67
-71,-99,-16
-141,-97,172
-222,-102,511
-272,-156,511
-227,-102,511
-150,50,511
-81,172,511
-21,191,345
36,142,291
14,54,248
87,53,192
46,-12,110
72,-21,65
72,-18,79
84,-29,75
94,-37,81
119,-37,79
113,-53,59
118,-47,50
110,-48,57
107,-55,71
108,-67,117
140,-66,183
160,-65,328
17,-96,511
-260,-132,511
-512,-46,511
-512,-6,511
-409,-15,511
-259,-95,225
-153,-97,81
-135,-83,12
-107,-42,-24
-91,-35,-50
-95,-42,-47
-94,-40,-43
-94,-31,-46
-89,-10,-66
-82,20,-88
-79,56,-123
-67,76,-139
-59,57,-121
-53,10,-85
-55,-25,-57
-38,-24,-57
-53,24,-95
-149,37,-81
-303,3,199
-486,-57,511
-512,-192,511
-485,-228,511
-337,-48,511
-222,81,422
-105,101,287
-41,82,289
-27,33,274
-215,22,511
-475,26,511
-512,32,511
-477,15,511
-301,-59,380
-190,-112,205
-105,-105,119
-88,-63,53
-80,-51,-5
-95,-55,-26
-123,-55,-47
-103,-13,-101
-83,45,-193
-100,91,-268
-129,109,-301
-124,82,-268
-116,14,-183
-89,-63,-99
-54,-85,-67
-71,-99,-16
-141,-97,172
-222,-102,511
-272,-156,511
-227,-102,511
-150,50,511
-81,172,511
-21,191,345
36,142,291
14,54,248
87,53,192
46,-12,110
72,-21,65
72,-18,79
84,-29,75
94,-37,81
119,-37,79
113,-53,59
118,-47,50
110,-48,57
107,-55,71
108,-67,117
140,-66,183
160,-65,328
17,-96,511
-260,-132,511
-512,-46,511
-512,-6,511
-409,-15,511
-259,-95,225
-153,-97,81
-135,-83,12
-107,-42,-24
-91,-35,-50
-95,-42,-47
-94,-40,-43
-94,-31,-46
-89,-10,-66
-82,20,-88
-79,56,-123
-67,76,-139
-59,57,-121
-53,10,-85
-55,-25,-57
-38,-24,-57
-53,24,-95
-149,37,-81
-303,3,199
-486,-57,511
-512,-192,511
-485,-228,511
-337,-48,511
-222,81,422
-105,101,287
-41,82,289
-27,33,274
25,10,232
82,39,227
111,32,169
81,3,133
102,-3,112
94,-25,107
110,-32,117
120,-36,114
122,-26,97
109,-20,70
107,-28,74
107,-38,132
121,-44,207
97,-73,317
-77,-136,511
-244,-145,511
-361,-156,511
-388,-159,511
-330,-121,473
-257,-127,222
-170,-115,87
-125,-83,20
-106,-56,-18
-90,-33,-32
-78,-7,-10
-78,4,25
-82,4,45
-86,0,46
-81,2,42
-84,18,14
-81,34,-13
-68,42,-16
-65,19,-14
-78,-10,-14
-104,6,-2
-145,26,-7
-185,20,97
-240,12,311
-316,-35,439
-374,-89,511
-371,-65,511
-274,53,511
-151,56,511
-48,-1,442
1,-21,268
13,50,151
18,171,59
44,232,24
47,193,5
64,124,6
-78,4,25
-82,4,45
-86,0,46
-81,2,42
-84,18,14
-81,34,-13
-68,42,-16
-65,19,-14
-78,-10,-14
-104,6,-2
-145,26,-7
-185,20,97
-240,12,311
-316,-35,439
-374,-89,511
-371,-65,511
-274,53,511
-151,56,511
-48,-1,442
1,-21,268
13,50,151
18,171,59
44,232,24
47,193,5
64,124,6
98,53,4
127,3,18
151,-40,53
155,-106,90
151,-160,159
122,-175,251
50,-146,387
-38,-144,508
-175,-175,511
-298,-167,511
-342,-164,511
-361,-201,511
-386,-218,511
-370,-182,369
-320,-151,285
-257,-135,215
-201,-116,152
-144,-86,93
-107,-54,43
-81,-29,23
-64,-8,0
-43,1,-24
-25,-1,-40
-9,-1,-53
-8,2,-73
-78,4,25
-82,4,45
-86,0,46
-81,2,42
-84,18,14
-81,34,-13
-68,42,-16
-65,19,-14
-78,-10,-14
-104,6,-2
-145,26,-7
-185,20,97
-240,12,311
-316,-35,439
-374,-89,511
-371,-65,511
-274,53,511
-151,56,511
-48,-1,442
1,-21,268
13,50,151
18,171,59
44,232,24
47,193,5
64,124,6
98,53,4
127,3,18
151,-40,53
155,-106,90
151,-160,159
122,-175,251
50,-146,387
-38,-144,508
-175,-175,511
-298,-167,511
-342,-164,511
-361,-201,511
-386,-218,511
-370,-182,369
-320,-151,285
-257,-135,215
-201,-116,152
-144,-86,93
-107,-54,43
-81,-29,23
-64,-8,0
-43,1,-24
-25,-1,-40
-9,-1,-53
-8,2,-73
-5,13,-103
-13,19,-130
-31,11,-147
-37,3,-143
-40,15,-167
-88,15,-167
-163,25,-46
-302,3,198
-427,-55,409
-495,-120,511
-447,-124,511
-333,-33,511
-205,61,511
-129,107,401
-90,112,338
-44,82,288
-32,57,192
18,49,105
57,29,66
87,45,51
68,10,38
70,-3,56
78,-5,76
89,-7,98
82,-36,118
-78,4,25
-82,4,45
-86,0,46
-81,2,42
-84,18,14
-81,34,-13
-68,42,-16
-65,19,-14
-78,-10,-14
-104,6,-2
-145,26,-7
-185,20,97
-240,12,311
-316,-35,439
-374,-89,511
-371,-65,511
-274,53,511
-151,56,511
-48,-1,442
1,-21,268
13,50,151
18,171,59
44,232,24
47,193,5
64,124,6
98,53,4
127,3,18
151,-40,53
155,-106,90
151,-160,159
122,-175,251
50,-146,387
-38,-144,508
-175,-175,511
-298,-167,511
-342,-164,511
-361,-201,511
-386,-218,511
-370,-182,369
-320,-151,285
-257,-135,215
-201,-116,152
-144,-86,93
-107,-54,43
-81,-29,23
-64,-8,0
-43,1,-24
-25,-1,-40
-9,-1,-53
-8,2,-73
-5,13,-103
-13,19,-130
-31,11,-147
-37,3,-143
-40,15,-167
-88,15,-167
-163,25,-46
-302,3,198
-427,-55,409
-495,-120,511
-447,-124,511
-333,-33,511
-205,61,511
-129,107,401
-90,112,338
-44,82,288
-32,57,192
18,49,105
57,29,66
87,45,51
68,10,38
70,-3,56
78,-5,76
89,-7,98
82,-36,118
63,-43,180
30,-40,270
-2,-55,338
-56,-112,384
-182,-184,511
-389,-225,511
-475,-199,511
-470,-181,511
-444,-147,415
-370,-112,253
-260,-96,172
-201,-89,120
-183,-64,92
-190,-30,84
-159,-5,67
-100,-13,29
-65,-46,-20
-55,-76,-62
-62,-81,-118
-61,-41,-189
-29,12,-253
-18,35,-293
-28,13,-282
-20,-6,-245
-25,15,-250
-98,23,-207
-203,4,-95
-370,-51,191
-512,-138,511
-512,-78,511
-491,-17,511
-276,-2,511
-163,85,359
-86,145,167
-39,77,95
15,15,27
55,-2,1
66,-7,0
58,2,7
74,16,27
100,19,30
118,14,18
134,3,19
129,-20,45
113,-44,78
75,-52,128
17,-29,233
-104,45,511
-162,78,511
-197,10,511
-98,23,-207
-203,4,-95
-370,-51,191
-512,-138,511
-512,-78,511
-491,-17,511
-276,-2,511
-163,85,359
-86,145,167
-39,77,95
15,15,27
55,-2,1
66,-7,0
58,2,7
74,16,27
100,19,30
118,14,18
134,3,19
129,-20,45
113,-44,78
75,-52,128
17,-29,233
-104,45,511
-162,78,511
-197,10,511
-355,-42,511
-502,-28,511
-512,-40,511
-421,-75,394
-293,-118,222
-186,-125,129
-105,-85,82
-67,-48,66
-50,-32,59
-38,-24,43
-35,-24,12
-36,-14,-32
-28,6,-79
-7,34,-116
12,46,-137
-9,37,-175
-47,3,-206
-53,-3,-249
-90,24,-325
-195,-21,-284
-355,-95,-48
-512,-136,511
-512,-176,511
-512,-87,511
-369,18,511
-98,23,-207
-203,4,-95
-370,-51,191
-512,-138,511
-512,-78,511
-491,-17,511
-276,-2,511
-163,85,359
-86,145,167
-39,77,95
15,15,27
55,-2,1
66,-7,0
58,2,7
74,16,27
100,19,30
118,14,18
134,3,19
129,-20,45
113,-44,78
75,-52,128
17,-29,233
-104,45,511
-162,78,511
-197,10,511
-355,-42,511
-502,-28,511
-512,-40,511
-421,-75,394
-293,-118,222
-186,-125,129
-105,-85,82
-67,-48,66
-50,-32,59
-38,-24,43
-35,-24,12
-36,-14,-32
-28,6,-79
-7,34,-116
12,46,-137
-9,37,-175
-47,3,-206
-53,-3,-249
-90,24,-325
-195,-21,-284
-355,-95,-48
-512,-136,511
-512,-176,511
-512,-87,511
-369,18,511
-166,100,511
-103,103,297
4,123,164
13,103,139
30,79,95
49,40,33
65,7,-6
84,-6,-15
98,-5,-9
118,0,8
136,3,14
156,4,9
155,7,1
133,22,17
81,54,94
17,87,266
-24,100,470
-72,0,511
-209,-237,511
-468,-281,511
-512,-250,511
-494,-173,511
-376,-134,266
-269,-128,97
-166,-92,-3
-98,23,-207
-203,4,-95
-370,-51,191
-512,-138,511
-512,-78,511
-491,-17,511
-276,-2,511
-163,85,359
-86,145,167
-39,77,95
15,15,27
55,-2,1
66,-7,0
58,2,7
74,16,27
100,19,30
118,14,18
134,3,19
129,-20,45
