X,Y,Z
-130,77,-162
-159,142,-154
-199,205,-167
-200,70,-144
-128,-104,-87
-20,-230,29
-4,-287,211
-62,-291,426
-68,-339,511
-33,-478,511
-39,-432,511
-47,-239,511
-22,-81,404
17,7,289
42,34,207
-395,-271,416
-264,-200,294
-182,-123,207
-160,-61,150
-135,-22,115
-99,-14,53
-67,-19,-17
-49,-12,-88
-71,-4,-143
-122,33,-163
-130,77,-162
-159,142,-154
-199,205,-167
-200,70,-144
-128,-104,-87
-20,-230,29
-4,-287,211
-62,-291,426
-68,-339,511
-33,-478,511
-39,-432,511
-47,-239,511
-22,-81,404
17,7,289
42,34,207
99,42,123
126,60,42
111,62,2
65,61,-7
-23,34,62
-47,13,164
18,-38,226
73,-57,214
72,-30,173
41,-23,168
7,-55,212
6,-81,300
50,-111,497
0,-203,511
-122,-330,511
-253,-377,511
-204,-349,511
-97,-319,387
-65,-229,170
-24,-134,36
-13,-69,-38
6,-44,-64
0,-52,-96
-36,-63,-109
-54,-53,-109
-395,-271,416
-264,-200,294
-182,-123,207
-160,-61,150
-135,-22,115
-99,-14,53
-67,-19,-17
-49,-12,-88
-71,-4,-143
-122,33,-163
-130,77,-162
-159,142,-154
-199,205,-167
-200,70,-144
-128,-104,-87
-20,-230,29
-4,-287,211
-62,-291,426
-68,-339,511
-33,-478,511
-39,-432,511
-47,-239,511
-22,-81,404
17,7,289
42,34,207
99,42,123
126,60,42
111,62,2
65,61,-7
-23,34,62
-47,13,164
18,-38,226
73,-57,214
72,-30,173
41,-23,168
7,-55,212
6,-81,300
50,-111,497
0,-203,511
-122,-330,511
-253,-377,511
-204,-349,511
-97,-319,387
-65,-229,170
-24,-134,36
-13,-69,-38
6,-44,-64
0,-52,-96
-36,-63,-109
-54,-53,-109
-75,-36,-110
-77,-3,-118
-74,52,-134
-83,82,-163
-94,72,-184
-95,24,-150
-114,-27,-99
-200,-100,-48
-373,-243,244
-485,-370,511
-512,-512,511
-427,-512,511
-332,-259,498
-258,-83,283
-162,-14,263
-87,-11,258
-40,-14,217
2,1,170
23,30,114
51,62,80
16,79,97
27,64,88
44,36,80
69,22,66
86,28,60
-395,-271,416
-264,-200,294
-182,-123,207
-160,-61,150
-135,-22,115
-99,-14,53
-67,-19,-17
-49,-12,-88
-71,-4,-143
-122,33,-163
-130,77,-162
-159,142,-154
-199,205,-167
-200,70,-144
-128,-104,-87
-20,-230,29
-4,-287,211
-62,-291,426
-68,-339,511
-33,-478,511
-39,-432,511
-47,-239,511
-22,-81,404
17,7,289
42,34,207
99,42,123
126,60,42
111,62,2
65,61,-7
-23,34,62
-47,13,164
18,-38,226
73,-57,214
72,-30,173
41,-23,168
7,-55,212
6,-81,300
50,-111,497
0,-203,511
-122,-330,511
-253,-377,511
-204,-349,511
-97,-319,387
-65,-229,170
-24,-134,36
-13,-69,-38
6,-44,-64
0,-52,-96
-36,-63,-109
-54,-53,-109
-75,-36,-110
-77,-3,-118
-74,52,-134
-83,82,-163
-94,72,-184
-95,24,-150
-114,-27,-99
-200,-100,-48
-373,-243,244
-485,-370,511
-512,-512,511
-427,-512,511
-332,-259,498
-258,-83,283
-162,-14,263
-87,-11,258
-40,-14,217
2,1,170
23,30,114
51,62,80
16,79,97
27,64,88
44,36,80
69,22,66
86,28,60
90,26,77
73,16,106
63,-18,125
83,-86,155
94,-120,243
108,-72,377
-97,-136,511
-330,-325,511
-466,-503,511
-371,-512,511
-225,-348,358
-186,-162,58
-129,-41,-69
-46,-54,-72
-24,-81,-79
-21,-66,-102
-48,-37,-88
-52,-8,-60
-80,22,-43
-102,51,-48
-106,36,-61
-105,-15,-64
-119,-76,-59
-138,-119,-22
-146,-151,34
-152,-143,71
-229,-136,186
-252,-131,336
-247,-135,511
-262,-189,511
-308,-244,511
-219,-133,511
-124,-45,321
-70,91,207
-41,136,156
-12,103,87
51,88,13
55,66,-33
43,30,-47
41,2,-37
53,-16,0
62,-38,55
63,-74,118
53,-73,178
29,-67,223
17,-54,264
21,-72,298
55,-120,400
-57,-256,511
-252,-374,511
-152,-143,71
-229,-136,186
-252,-131,336
-247,-135,511
-262,-189,511
-308,-244,511
-219,-133,511
-124,-45,321
-70,91,207
-41,136,156
-12,103,87
51,88,13
55,66,-33
43,30,-47
41,2,-37
53,-16,0
62,-38,55
63,-74,118
53,-73,178
29,-67,223
17,-54,264
21,-72,298
55,-120,400
-57,-256,511
-252,-374,511
-324,-463,511
-284,-510,511
-189,-409,397
-166,-257,142
-136,-148,16
-86,-68,-6
-41,-28,-37
-17,-12,-74
-23,-7,-79
-53,-20,-51
-53,-35,-10
-30,-26,0
-25,-4,-16
-32,39,-25
-54,76,-52
-70,112,-116
-71,118,-203
-114,83,-221
-205,3,-175
-447,-211,149
-512,-406,511
-512,-512,511
-477,-512,511
-328,-445,511
-215,-215,300
-152,-143,71
-229,-136,186
-252,-131,336
-247,-135,511
-262,-189,511
-308,-244,511
-219,-133,511
-124,-45,321
-70,91,207
-41,136,156
-12,103,87
51,88,13
55,66,-33
43,30,-47
41,2,-37
53,-16,0
62,-38,55
63,-74,118
53,-73,178
29,-67,223
17,-54,264
21,-72,298
55,-120,400
-57,-256,511
-252,-374,511
-324,-463,511
-284,-510,511
-189,-409,397
-166,-257,142
-136,-148,16
-86,-68,-6
-41,-28,-37
-17,-12,-74
-23,-7,-79
-53,-20,-51
-53,-35,-10
-30,-26,0
-25,-4,-16
-32,39,-25
-54,76,-52
-70,112,-116
-71,118,-203
-114,83,-221
-205,3,-175
-447,-211,149
-512,-406,511
-512,-512,511
-477,-512,511
-328,-445,511
-215,-215,300
-167,-83,173
-94,-30,161
-60,11,148
-23,57,120
-3,50,107
4,37,118
0,11,136
29,7,150
54,8,142
73,17,122
85,26,104
101,32,85
106,24,66
77,5,87
55,-19,164
-10,-47,318
-39,-162,511
-114,-302,511
-270,-406,511
-362,-474,511
-359,-412,487
-244,-269,242
-144,-164,111
-98,-114,41
-40,-69,1
-152,-143,71
-229,-136,186
-252,-131,336
-247,-135,511
-262,-189,511
-308,-244,511
-219,-133,511
-124,-45,321
-70,91,207
-41,136,156
-12,103,87
51,88,13
55,66,-33
43,30,-47
41,2,-37
53,-16,0
62,-38,55
63,-74,118
53,-73,178
29,-67,223
17,-54,264
21,-72,298
55,-120,400
-57,-256,511
-252,-374,511
-324,-463,511
-284,-510,511
-189,-409,397
-166,-257,142
-136,-148,16
-86,-68,-6
-41,-28,-37
-17,-12,-74
-23,-7,-79
-53,-20,-51
-53,-35,-10
-30,-26,0
-25,-4,-16
-32,39,-25
-54,76,-52
-70,112,-116
-71,118,-203
-114,83,-221
-205,3,-175
-447,-211,149
-512,-406,511
-512,-512,511
-477,-512,511
-328,-445,511
-215,-215,300
-167,-83,173
-94,-30,161
-60,11,148
-23,57,120
-3,50,107
4,37,118
0,11,136
29,7,150
54,8,142
73,17,122
85,26,104
101,32,85
106,24,66
77,5,87
55,-19,164
-10,-47,318
-39,-162,511
-114,-302,511
-270,-406,511
-362,-474,511
-359,-412,487
-244,-269,242
-144,-164,111
-98,-114,41
-40,-69,1
-7,-23,-31
1,0,-79
-18,-12,-94
-37,-47,-88
-44,-78,-78
-52,-62,-79
-57,0,-106
-103,58,-140
-105,61,-149
-85,14,-131
-87,-68,-110
-134,-79,-47
-281,-165,112
-467,-263,511
-512,-419,511
-470,-512,511
-316,-438,511
-257,-137,511
-208,42,257
-97,92,104
11,74,34
58,58,-10
67,54,-21
42,59,-36
34,88,-33
52,61,-22
50,45,-31
65,40,-62
125,-3,-74
249,-83,-76
254,-205,-61
79,-174,163
-96,-98,511
-115,-111,511
-91,-120,511
-233,-145,511
-441,-266,511
-496,-308,511
-493,-225,511
-374,-144,261
-254,-74,112
-234,-32,66
-161,-47,65
-95,-91,31
-42,-90,-29
-57,-73,-90
-30,-61,-121
-4,-44,-141
6,-24,-161
1,-19,-185
52,61,-22
50,45,-31
65,40,-62
125,-3,-74
249,-83,-76
254,-205,-61
79,-174,163
-96,-98,511
-115,-111,511
-91,-120,511
-233,-145,511
-441,-266,511
-496,-308,511
-493,-225,511
-374,-144,261
-254,-74,112
-234,-32,66
-161,-47,65
-95,-91,31
-42,-90,-29
-57,-73,-90
-30,-61,-121
-4,-44,-141
6,-24,-161
1,-19,-185
7,-39,-186
-9,-52,-171
-35,-50,-174
-55,-58,-151
-40,-74,-130
-215,-141,39
-245,-307,511
-377,-507,511
-434,-434,511
-321,-235,511
-234,-34,481
-199,114,273
-157,163,207
-135,90,154
-65,102,90
-4,46,34
43,-6,-1
61,-12,-22
80,-11,-5
109,-22,6
138,-39,33
147,-42,69
141,-62,122
136,-59,200
84,-46,320
52,61,-22
50,45,-31
65,40,-62
125,-3,-74
249,-83,-76
254,-205,-61
79,-174,163
-96,-98,511
-115,-111,511
-91,-120,511
-233,-145,511
-441,-266,511
-496,-308,511
-493,-225,511
-374,-144,261
-254,-74,112
-234,-32,66
-161,-47,65
-95,-91,31
-42,-90,-29
-57,-73,-90
-30,-61,-121
-4,-44,-141
6,-24,-161
1,-19,-185
7,-39,-186
-9,-52,-171
-35,-50,-174
-55,-58,-151
-40,-74,-130
-215,-141,39
-245,-307,511
-377,-507,511
-434,-434,511
-321,-235,511
-234,-34,481
-199,114,273
-157,163,207
-135,90,154
-65,102,90
-4,46,34
43,-6,-1
61,-12,-22
80,-11,-5
109,-22,6
138,-39,33
147,-42,69
141,-62,122
136,-59,200
84,-46,320
56,-59,423
31,-90,511
-45,-171,511
-307,-230,511
-512,-264,511
-436,-282,511
-284,-283,391
-184,-238,187
-113,-154,52
-42,-80,7
0,-52,-35
14,-61,-44
-8,-88,-27
-46,-132,-30
-48,-146,-51
-25,-131,-85
-23,-72,-150
-62,13,-225
-76,61,-258
-71,-14,-296
-57,-75,-323
-122,31,-303
-384,-22,63
-512,-156,511
-512,-279,511
52,61,-22
50,45,-31
65,40,-62
125,-3,-74
249,-83,-76
254,-205,-61
79,-174,163
-96,-98,511
-115,-111,511
-91,-120,511
-233,-145,511
-441,-266,511
-496,-308,511
-493,-225,511
-374,-144,261
-254,-74,112
-234,-32,66
-161,-47,65
-95,-91,31
-42,-90,-29
-57,-73,-90
-30,-61,-121
-4,-44,-141
6,-24,-161
1,-19,-185
7,-39,-186
-9,-52,-171
-35,-50,-174
-55,-58,-151
-40,-74,-130
-215,-141,39
-245,-307,511
-377,-507,511
-434,-434,511
-321,-235,511
-234,-34,481
-199,114,273
-157,163,207
-135,90,154
-65,102,90
-4,46,34
43,-6,-1
61,-12,-22
80,-11,-5
109,-22,6
138,-39,33
147,-42,69
141,-62,122
136,-59,200
84,-46,320
56,-59,423
31,-90,511
-45,-171,511
-307,-230,511
-512,-264,511
-436,-282,511
-284,-283,391
-184,-238,187
-113,-154,52
-42,-80,7
0,-52,-35
14,-61,-44
-8,-88,-27
-46,-132,-30
-48,-146,-51
-25,-131,-85
-23,-72,-150
-62,13,-225
-76,61,-258
-71,-14,-296
-57,-75,-323
-122,31,-303
-384,-22,63
-512,-156,511
-512,-279,511
-508,-205,511
-272,-93,511
-149,-9,402
-93,67,258
-24,68,207
4,15,153
22,-24,93
56,-16,83
52,-20,114
48,-1,143
45,3,140
93,23,102
119,23,94
135,31,90
121,10,88
94,-23,114
46,-58,171
3,-80,268
-83,-128,375
-231,-213,442
-430,-284,469
-512,-393,441
-512,-390,511
-424,-329,418
-220,-283,193
-118,-165,94
-75,-99,20
-25,-100,2
23,-111,8
45,-120,2
40,-105,-6
25,-75,-16
16,-37,-41
-7,-4,-79
-26,31,-119
-44,33,-128
-64,-16,-91
-69,-64,-47
-90,-51,19
-218,-120,120
-310,-211,379
-407,-286,511
-470,-460,511
-375,-461,511
-227,-257,471
-150,-58,281
-94,89,179
-51,118,157
8,51,132
69,11,113
-118,-165,94
-75,-99,20
-25,-100,2
23,-111,8
45,-120,2
40,-105,-6
25,-75,-16
16,-37,-41
-7,-4,-79
-26,31,-119
-44,33,-128
-64,-16,-91
-69,-64,-47
-90,-51,19
-218,-120,120
-310,-211,379
-407,-286,511
-470,-460,511
-375,-461,511
-227,-257,471
-150,-58,281
-94,89,179
-51,118,157
8,51,132
69,11,113
97,-2,101
120,7,76
116,3,58
117,5,45
116,20,53
94,5,67
80,6,89
60,-18,126
15,-66,179
15,-100,232
7,-158,311
-110,-268,381
-270,-374,448
-378,-460,511
-411,-483,495
-373,-437,346
-291,-358,231
-208,-295,156
-165,-205,104
-159,-126,53
-127,-61,19
-81,10,18
-33,66,28
-16,75,16
-4,34,-9
-118,-165,94
-75,-99,20
-25,-100,2
23,-111,8
45,-120,2
40,-105,-6
25,-75,-16
16,-37,-41
-7,-4,-79
-26,31,-119
-44,33,-128
-64,-16,-91
-69,-64,-47
-90,-51,19
-218,-120,120
-310,-211,379
-407,-286,511
-470,-460,511
-375,-461,511
-227,-257,471
-150,-58,281
-94,89,179
-51,118,157
8,51,132
69,11,113
97,-2,101
120,7,76
116,3,58
117,5,45
116,20,53
94,5,67
80,6,89
60,-18,126
15,-66,179
15,-100,232
7,-158,311
-110,-268,381
-270,-374,448
-378,-460,511
-411,-483,495
-373,-437,346
-291,-358,231
-208,-295,156
-165,-205,104
-159,-126,53
-127,-61,19
-81,10,18
-33,66,28
-16,75,16
-4,34,-9
-1,11,-46
18,33,-78
-26,40,-134
-68,43,-179
-106,-5,-163
-108,-79,-81
-114,-122,33
-152,-153,132
-226,-220,257
-283,-241,453
-350,-390,511
-332,-512,511
-260,-368,511
-253,-130,373
-224,-10,225
-118,36,202
-76,11,191
-35,2,152
2,30,118
27,16,80
60,14,68
82,14,63
103,21,56
109,20,45
82,13,64
-118,-165,94
-75,-99,20
-25,-100,2
23,-111,8
45,-120,2
40,-105,-6
25,-75,-16
16,-37,-41
-7,-4,-79
-26,31,-119
-44,33,-128
-64,-16,-91
-69,-64,-47
-90,-51,19
-218,-120,120
-310,-211,379
-407,-286,511
-470,-460,511
-375,-461,511
-227,-257,471
-150,-58,281
-94,89,179
-51,118,157
8,51,132
69,11,113
97,-2,101
120,7,76
116,3,58
117,5,45
116,20,53
94,5,67
80,6,89
60,-18,126
15,-66,179
15,-100,232
7,-158,311
-110,-268,381
-270,-374,448
-378,-460,511
-411,-483,495
-373,-437,346
-291,-358,231
-208,-295,156
-165,-205,104
-159,-126,53
-127,-61,19
-81,10,18
-33,66,28
-16,75,16
-4,34,-9
-1,11,-46
18,33,-78
-26,40,-134
-68,43,-179
-106,-5,-163
-108,-79,-81
-114,-122,33
-152,-153,132
-226,-220,257
-283,-241,453
-350,-390,511
-332,-512,511
-260,-368,511
-253,-130,373
-224,-10,225
-118,36,202
-76,11,191
-35,2,152
2,30,118
27,16,80
60,14,68
82,14,63
103,21,56
109,20,45
82,13,64
31,-2,121
-7,-33,217
-50,-67,304
-66,-117,408
-147,-180,511
-326,-311,511
-397,-427,511
-309,-415,511
-195,-327,248
-120,-196,64
-74,-77,-17
-51,-10,-8
-18,28,-26
1,27,-42
1,-19,-64
3,-60,-90
-5,-57,-107
-30,-10,-121
-63,45,-132
-93,65,-145
-118,31,-119
-149,-50,-39
-203,-142,63
-300,-240,201
-376,-332,435
-411,-420,511
-390,-487,511
-344,-419,511
-300,-297,511
-216,-163,434
-138,-48,310
-94,-13,208
-26,-5,145
21,17,104
22,49,34
23,62,3
40,100,-21
47,69,-56
67,52,-53
91,33,-10
96,24,48
86,21,94
87,-18,141
68,-82,228
55,-127,329
54,-140,388
25,-173,489
-133,-220,511
-363,-344,511
-417,-461,511
-411,-420,511
-390,-487,511
-344,-419,511
-300,-297,511
-216,-163,434
-138,-48,310
-94,-13,208
-26,-5,145
21,17,104
22,49,34
23,62,3
40,100,-21
47,69,-56
67,52,-53
91,33,-10
96,24,48
86,21,94
87,-18,141
68,-82,228
55,-127,329
54,-140,388
25,-173,489
-133,-220,511
-363,-344,511
-417,-461,511
-258,-455,485
-128,-366,227
-97,-210,62
-90,-67,-7
-50,12,-29
-34,-7,-64
-33,-40,-84
-62,-68,-94
-76,-63,-81
-74,-9,-79
-81,68,-122
-82,98,-151
-85,75,-154
-85,-1,-143
-76,-68,-129
-96,-87,-88
-193,-172,2
-322,-326,360
-425,-512,511
-470,-512,511
-395,-512,511
-295,-277,511
-235,-64,282
-170,18,146
-87,37,109
-411,-420,511
-390,-487,511
-344,-419,511
-300,-297,511
-216,-163,434
-138,-48,310
-94,-13,208
-26,-5,145
21,17,104
22,49,34
23,62,3
40,100,-21
47,69,-56
67,52,-53
91,33,-10
96,24,48
86,21,94
87,-18,141
68,-82,228
55,-127,329
54,-140,388
25,-173,489
-133,-220,511
-363,-344,511
-417,-461,511
-258,-455,485
-128,-366,227
-97,-210,62
-90,-67,-7
-50,12,-29
-34,-7,-64
-33,-40,-84
-62,-68,-94
-76,-63,-81
-74,-9,-79
-81,68,-122
-82,98,-151
-85,75,-154
-85,-1,-143
-76,-68,-129
-96,-87,-88
-193,-172,2
-322,-326,360
-425,-512,511
-470,-512,511
-395,-512,511
-295,-277,511
-235,-64,282
-170,18,146
-87,37,109
-28,52,97
-19,37,82
13,91,80
-4,72,71
24,40,67
41,1,89
42,-37,96
63,0,110
58,27,131
49,22,144
16,-23,180
10,-48,235
10,-42,314
65,-54,467
-40,-131,511
-269,-315,511
-319,-477,511
-242,-503,511
-133,-340,265
-94,-192,87
-77,-93,-2
-22,-59,-50
3,-66,-58
18,-66,-78
-4,-58,-78
-411,-420,511
-390,-487,511
-344,-419,511
-300,-297,511
-216,-163,434
-138,-48,310
-94,-13,208
-26,-5,145
21,17,104
22,49,34
23,62,3
40,100,-21
47,69,-56
67,52,-53
91,33,-10
96,24,48
86,21,94
87,-18,141
68,-82,228
55,-127,329
54,-140,388
25,-173,489
-133,-220,511
-363,-344,511
-417,-461,511
-258,-455,485
-128,-366,227
-97,-210,62
-90,-67,-7
-50,12,-29
-34,-7,-64
-33,-40,-84
-62,-68,-94
-76,-63,-81
-74,-9,-79
-81,68,-122
-82,98,-151
-85,75,-154
-85,-1,-143
-76,-68,-129
-96,-87,-88
-193,-172,2
-322,-326,360
-425,-512,511
-470,-512,511
-395,-512,511
-295,-277,511
-235,-64,282
-170,18,146
-87,37,109
-28,52,97
-19,37,82
13,91,80
-4,72,71
24,40,67
41,1,89
42,-37,96
63,0,110
58,27,131
49,22,144
16,-23,180
10,-48,235
10,-42,314
65,-54,467
-40,-131,511
-269,-315,511
-319,-477,511
-242,-503,511
-133,-340,265
-94,-192,87
-77,-93,-2
-22,-59,-50
3,-66,-58
18,-66,-78
-4,-58,-78
-36,-36,-80
-52,-20,-99
-58,-10,-134
-61,8,-179
-87,23,-189
-116,9,-151
-126,-59,-120
-131,-128,-69
-150,-130,-31
-289,-163,107
-385,-188,373
-499,-330,511
-479,-465,511
-372,-372,511
-284,-201,511
-245,-67,426
-214,29,369
-187,-5,326
-121,-29,290
-77,13,259
-63,67,204
-49,83,138
3,66,73
60,47,45
106,36,33
134,34,27
104,11,15
92,19,36
96,-3,122
77,-21,237
-51,-70,425
-242,-152,511
-315,-235,511
-269,-338,511
-205,-344,477
-119,-282,276
-72,-206,129
-41,-130,76
-33,-73,46
-21,-48,1
-1,-61,-15
7,-80,-15
-17,-106,-25
-39,-106,-31
-54,-62,-27
-68,7,-27
-73,64,-27
-79,65,0
-88,44,57
-95,10,124
134,34,27
104,11,15
92,19,36
96,-3,122
77,-21,237
-51,-70,425
-242,-152,511
-315,-235,511
-269,-338,511
-205,-344,477
-119,-282,276
-72,-206,129
-41,-130,76
-33,-73,46
-21,-48,1
-1,-61,-15
7,-80,-15
-17,-106,-25
-39,-106,-31
-54,-62,-27
-68,7,-27
-73,64,-27
-79,65,0
-88,44,57
-95,10,124
-94,-50,217
-134,-109,337
-245,-145,415
-350,-196,511
-316,-330,511
-208,-416,511
-136,-323,370
-100,-136,236
-99,15,181
-88,93,150
-57,115,133
-13,118,126
48,120,113
81,129,75
116,128,53
158,96,59
189,31,64
243,-16,71
285,-69,94
271,-90,175
206,-122,213
-55,-248,209
-331,-435,338
-512,-512,511
-512,-512,511
134,34,27
104,11,15
92,19,36
96,-3,122
77,-21,237
-51,-70,425
-242,-152,511
-315,-235,511
-269,-338,511
-205,-344,477
-119,-282,276
-72,-206,129
-41,-130,76
-33,-73,46
-21,-48,1
-1,-61,-15
7,-80,-15
-17,-106,-25
-39,-106,-31
-54,-62,-27
-68,7,-27
-73,64,-27
-79,65,0
-88,44,57
-95,10,124
-94,-50,217
-134,-109,337
-245,-145,415
-350,-196,511
-316,-330,511
-208,-416,511
-136,-323,370
-100,-136,236
-99,15,181
-88,93,150
-57,115,133
-13,118,126
48,120,113
81,129,75
116,128,53
158,96,59
189,31,64
243,-16,71
285,-69,94
271,-90,175
206,-122,213
-55,-248,209
-331,-435,338
-512,-512,511
-512,-512,511
-427,-512,324
-349,-364,106
-260,-246,7
-169,-210,-3
-122,-225,42
-107,-228,68
-119,-169,74
-130,-115,100
-131,-71,154
-86,-64,145
-39,-60,97
-7,-33,45
9,-17,5
15,-11,-33
-16,-16,-61
-42,-28,-53
-99,-31,-7
-242,-81,36
-400,-208,200
-500,-355,415
-512,-506,511
-512,-512,511
-441,-384,511
-307,-234,315
-208,-78,154
134,34,27
104,11,15
92,19,36
96,-3,122
77,-21,237
-51,-70,425
-242,-152,511
-315,-235,511
-269,-338,511
-205,-344,477
-119,-282,276
-72,-206,129
-41,-130,76
-33,-73,46
-21,-48,1
-1,-61,-15
7,-80,-15
-17,-106,-25
-39,-106,-31
-54,-62,-27
-68,7,-27
-73,64,-27
-79,65,0
-88,44,57
-95,10,124
-94,-50,217
-134,-109,337
-245,-145,415
-350,-196,511
-316,-330,511
-208,-416,511
-136,-323,370
-100,-136,236
-99,15,181
-88,93,150
-57,115,133
-13,118,126
48,120,113
81,129,75
116,128,53
158,96,59
189,31,64
243,-16,71
285,-69,94
271,-90,175
206,-122,213
-55,-248,209
-331,-435,338
-512,-512,511
-512,-512,511
-427,-512,324
-349,-364,106
-260,-246,7
-169,-210,-3
-122,-225,42
-107,-228,68
-119,-169,74
-130,-115,100
-131,-71,154
-86,-64,145
-39,-60,97
-7,-33,45
9,-17,5
15,-11,-33
-16,-16,-61
-42,-28,-53
-99,-31,-7
-242,-81,36
-400,-208,200
-500,-355,415
-512,-506,511
-512,-512,511
-441,-384,511
-307,-234,315
-208,-78,154
-127,53,64
-45,94,40
27,66,11
77,40,-26
96,25,-48
91,17,-51
70,3,-27
51,-11,13
45,-16,57
42,-33,102
32,-63,147
17,-91,191
-9,-111,230
-34,-131,291
-48,-136,366
-54,-202,466
-230,-305,511
-396,-437,511
-368,-465,511
-209,-382,339
-110,-247,119
-74,-133,-3
-67,-45,-50
-31,-15,-60
-26,-51,-89
-23,-79,-112
-5,-64,-131
-9,-22,-150
-15,12,-162
-26,33,-166
-39,31,-141
-65,-16,-100
-89,-71,-48
-146,-127,29
-204,-179,126
-289,-197,152
-361,-292,162
-423,-413,369
-499,-512,511
-361,-512,511
-252,-512,511
-252,-232,430
-188,-45,322
-92,-21,285
-51,-1,302
-8,1,208
10,29,132
37,54,70
44,75,9
50,80,-21
-23,-79,-112
-5,-64,-131
-9,-22,-150
-15,12,-162
-26,33,-166
-39,31,-141
-65,-16,-100
-89,-71,-48
-146,-127,29
-204,-179,126
-289,-197,152
-361,-292,162
-423,-413,369
-499,-512,511
-361,-512,511
-252,-512,511
-252,-232,430
-188,-45,322
-92,-21,285
-51,-1,302
-8,1,208
10,29,132
37,54,70
44,75,9
50,80,-21
72,64,-30
86,46,-20
75,42,-1
49,32,24
7,34,62
-4,19,133
9,-22,223
14,-138,403
-105,-257,511
-262,-451,511
-316,-512,511
-298,-490,511
-241,-295,201
-172,-155,69
-86,-108,31
-32,-125,1
-17,-121,-45
-1,-81,-97
0,-62,-130
4,-45,-130
1,-28,-117
1,-8,-107
-12,11,-110
-54,29,-109
-97,27,-67
-23,-79,-112
-5,-64,-131
-9,-22,-150
-15,12,-162
-26,33,-166
-39,31,-141
-65,-16,-100
-89,-71,-48
-146,-127,29
-204,-179,126
-289,-197,152
-361,-292,162
-423,-413,369
-499,-512,511
-361,-512,511
-252,-512,511
-252,-232,430
-188,-45,322
-92,-21,285
-51,-1,302
-8,1,208
10,29,132
37,54,70
44,75,9
50,80,-21
72,64,-30
86,46,-20
75,42,-1
49,32,24
7,34,62
-4,19,133
9,-22,223
14,-138,403
-105,-257,511
-262,-451,511
-316,-512,511
-298,-490,511
-241,-295,201
-172,-155,69
-86,-108,31
-32,-125,1
-17,-121,-45
-1,-81,-97
0,-62,-130
4,-45,-130
1,-28,-117
1,-8,-107
-12,11,-110
-54,29,-109
-97,27,-67
-117,-1,-1
-164,-48,85
-257,-163,219
-351,-271,445
-419,-396,511
-445,-512,511
-305,-512,511
-168,-435,511
-80,-233,358
-17,-42,267
-1,53,203
-6,99,135
-13,120,60
-26,119,3
-23,103,-30
-4,94,-42
26,95,-40
22,95,-25
23,63,0
35,15,72
-4,-53,183
-20,-89,339
-36,-121,466
-64,-268,511
-227,-345,511
-23,-79,-112
-5,-64,-131
-9,-22,-150
-15,12,-162
-26,33,-166
-39,31,-141
-65,-16,-100
-89,-71,-48
-146,-127,29
-204,-179,126
-289,-197,152
-361,-292,162
-423,-413,369
-499,-512,511
-361,-512,511
-252,-512,511
-252,-232,430
-188,-45,322
-92,-21,285
-51,-1,302
-8,1,208
10,29,132
37,54,70
44,75,9
50,80,-21
72,64,-30
86,46,-20
75,42,-1
49,32,24
7,34,62
-4,19,133
9,-22,223
14,-138,403
-105,-257,511
-262,-451,511
-316,-512,511
-298,-490,511
-241,-295,201
-172,-155,69
-86,-108,31
-32,-125,1
-17,-121,-45
-1,-81,-97
0,-62,-130
4,-45,-130
1,-28,-117
1,-8,-107
-12,11,-110
-54,29,-109
-97,27,-67
-117,-1,-1
-164,-48,85
-257,-163,219
-351,-271,445
-419,-396,511
-445,-512,511
-305,-512,511
-168,-435,511
-80,-233,358
-17,-42,267
-1,53,203
-6,99,135
-13,120,60
-26,119,3
-23,103,-30
-4,94,-42
26,95,-40
22,95,-25
23,63,0
35,15,72
-4,-53,183
-20,-89,339
-36,-121,466
-64,-268,511
-227,-345,511
-308,-402,511
-244,-418,511
-106,-345,373
-5,-301,160
118,-173,72
138,-80,22
121,-33,-35
71,-21,-78
26,-42,-124
-15,-72,-148
-34,-82,-157
-28,-59,-165
-17,-14,-180
-30,47,-203
-80,79,-212
-128,8,-183
-166,-79,-157
-219,-91,-91
-249,-61,-48
-394,-208,110
-512,-400,511
-512,-512,511
-512,-512,511
-315,-298,511
-235,-28,300
-145,73,196
-15,70,154
38,39,95
61,25,34
58,9,14
50,11,43
56,20,113
67,-14,125
95,-22,107
118,-14,93
138,-15,96
130,-36,111
130,-54,143
102,-101,187
81,-127,247
66,-129,373
10,-161,511
-196,-274,511
-440,-434,511
-504,-487,511
-345,-372,375
-159,-230,119
-74,-138,27
-48,-112,-14
-32,-93,-44
-145,73,196
-15,70,154
38,39,95
61,25,34
58,9,14
50,11,43
56,20,113
67,-14,125
95,-22,107
118,-14,93
138,-15,96
130,-36,111
130,-54,143
102,-101,187
81,-127,247
66,-129,373
10,-161,511
-196,-274,511
-440,-434,511
-504,-487,511
-345,-372,375
-159,-230,119
-74,-138,27
-48,-112,-14
-32,-93,-44
-19,-67,-83
-29,-59,-113
-37,-51,-115
-57,-40,-116
-37,7,-117
-21,65,-126
19,114,-144
11,117,-166
9,85,-190
-2,26,-175
-55,5,-106
-259,-218,227
-512,-384,511
-512,-442,511
-512,-423,511
-414,-267,511
-297,-120,285
-189,-41,155
-84,10,100
-50,49,49
-18,26,12
38,-2,35
10,-36,88
-6,-59,142
26,-38,161
-145,73,196
-15,70,154
38,39,95
61,25,34
58,9,14
50,11,43
